"id","hip","bf","proper","ra","dec","dist","mag","ci","con"
5482,5493,"44    And","",1.17188,42.081475,52.2739,5.67,0.603,And
5483,5494,"","",1.17207,25.457763,120.7729,5.81,1.466,Psc
5498,5510,"33    Cet","",1.175987,2.44567,235.2941,5.97,1.491,Cet
5506,5518,"31    Cas","",1.177579,68.778621,84.8896,5.32,-0.014,Cas
5530,5542,"33The Cas","",1.185017,55.149901,40.95,4.34,0.17,Cas
5532,5544,"82    Psc","",1.185213,31.424736,147.2754,5.15,0.261,Psc
5537,5550,"45    And","",1.186189,37.724121,242.1308,5.8,-0.095,And
5554,5566,"","",1.190428,64.202677,124.0695,5.56,-0.052,Cas
5559,5571,"84Chi Psc","",1.190894,21.03465,117.6471,4.66,1.024,Psc
5563,5575,"","",1.191381,10.291908,132.4503,6.49,0.891,Psc
5574,5586,"83Tau Psc","",1.194342,30.089638,51.7598,4.51,1.092,Psc
5577,5589,"32    Cas","",1.194829,65.018854,119.0476,5.57,-0.072,Cas
5582,5594,"34    Cet","",1.195419,-2.251079,171.8213,5.93,1.403,Cet
5614,5626,"","",1.204601,79.673963,82.85,5.6,0.008,Cep
5638,5650,"","",1.209465,45.337531,193.7984,6.13,1.652,And
5649,5661,"","",1.212616,-37.856479,69.3963,5.95,0.281,Scl
5667,5679,"","",1.21652,30.064229,116.0093,6.24,0.98,Psc
5676,5688,"","",1.219398,61.706188,201.6129,6.4,0.018,Cas
5725,5737,"86Zet Psc",Revati,1.228857,7.575354,53.3049,5.21,0.32,Psc
5730,5742,"85Phi Psc","",1.229152,24.583713,136.7989,4.67,1.047,Psc
5731,5743,"86Zet Psc",Revati B,1.22924,7.578261,93.985,6.44,0.492,Psc
5760,5772,"","",1.234695,28.529575,408.1633,6.33,1.684,Psc
5766,5778,"87    Psc","",1.235453,16.133479,139.47,5.97,-0.082,Psc
5786,5799,"37    Cet","",1.240011,-7.922826,23.3863,5.14,0.448,Cet
5811,5824,"88    Psc","",1.245109,6.995136,159.2357,6.04,1.081,Psc
5820,5833,"38    Cet","",1.246992,-0.973795,42.9185,5.7,0.428,Cet
5849,5862,Nu  Phe,"",1.253043,-45.531664,15.1149,4.97,0.571,Phe
5884,5896,Kap Tuc,"",1.262704,-68.875927,20.9556,4.25,0.48,Tuc
5913,5926,"","",1.269972,71.743842,847.4576,5.87,2.042,Cas
5916,5928,"","",1.270176,87.145496,106.9519,6.2,1.114,Cep
5923,5936,"","",1.271922,33.11472,106.7236,6.04,1.163,Psc
5934,5947,"","",1.275281,79.910013,72.6216,6.27,0.44,Cep
5939,5951,"39    Cet","",1.276747,-2.500368,80.5802,5.42,0.888,Cet
5979,5992,"","",1.284364,-66.397854,94.2507,6.23,0.052,Tuc
5981,5993,"","",1.284739,44.901992,214.1328,6.11,1.59,And
6012,6025,"","",1.290033,31.744617,85.1064,6.36,1.132,Psc
6048,6061,"89    Psc","",1.296654,3.614466,75.3012,5.13,0.071,Psc
6074,6087,"","",1.302818,47.419706,662.2517,6.29,1.357,And
6080,6093,"","",1.303858,57.803166,348.4321,6.39,1.589,Cas
6126,6140,"","",1.313058,37.386275,128.5347,6.44,0.233,And
6179,6193,"90Ups Psc","",1.324443,27.264059,94.4287,4.74,0.032,Psc
6212,6226,"42    Cet","",1.330082,-0.509029,100.7049,5.87,0.635,Cet
6228,6242,"34Phi Cas","",1.334699,58.231611,100000.0,4.95,0.683,Cas
6247,6261,"","",1.338733,77.570682,126.4223,6.31,0.912,Cas
6258,6272,"","",1.341058,-11.238999,112.2334,6.16,1.102,Cet
6269,6283,"","",1.342937,-3.24699,137.1742,6.26,1.013,Cet
6298,6312,"35    Cas","",1.35145,64.658131,78.125,6.33,0.113,Cas
6301,6315,"91    Psc","",1.352047,28.738207,107.4114,5.23,1.396,Psc
6364,6378,"","",1.366383,76.238804,76.0456,6.37,0.283,Cas
6397,6411,"46Xi  And",Adhil,1.372337,45.528778,65.7462,4.87,1.077,And
6413,6427,"","",1.375134,-19.081208,61.5006,6.35,0.493,Cet
6415,6429,"43    Cet","",1.376342,-0.449673,137.3626,6.5,1.079,Cet
6418,6432,"","",1.376931,1.726332,212.3142,6.21,1.482,Cet
6472,6486,"","",1.389264,58.142994,58.8235,6.36,0.457,Cas
6478,6492,"","",1.390264,20.468967,306.7485,5.97,1.677,Psc
6488,6502,"","",1.391933,-30.945617,299.4012,5.84,1.612,Scl
6498,6512,"","",1.393735,34.245887,56.6572,6.28,0.829,And
6500,6514,"47    And","",1.394612,37.714943,63.857,5.6,0.276,And
6507,6522,"","",1.396337,78.726056,100000.0,6.07,0.389,Cep
6523,6537,"45The Cet","",1.40039,-8.183257,34.8918,3.6,1.065,Cet
6526,6539,"44    Cet","",1.400705,-8.007416,67.5219,6.21,0.235,Cet
6550,6564,"","",1.405695,-6.914656,46.6418,5.92,0.407,Cet
6575,6589,"","",1.411092,-15.660468,118.624,6.17,0.924,Cet
6578,6592,"","",1.411329,-41.492549,72.2543,5.42,1.03,Phe
6581,6595,"","",1.411644,-44.528575,259.0674,6.26,1.122,Phe
6591,6605,"","",1.413522,-2.84859,76.3359,6.17,0.959,Cet
6617,6631,"","",1.418136,-64.369478,277.0083,5.92,1.561,Hyi
6655,6669,"","",1.426577,23.511519,68.0735,6.18,0.447,Psc
6656,6670,"46    Cet","",1.427009,-14.598796,88.1834,4.9,1.231,Cet
6671,6685,"","",1.42953,70.979887,145.1379,6.34,-0.011,Cas
6672,6686,"37Del Cas",Ruchbah,1.430216,60.235283,30.4785,2.66,0.16,Cas
6673,6687,"","",1.431212,-3.927391,96.5251,6.5,1.348,Cet
6678,6692,"36Psi Cas","",1.432208,68.130012,59.8086,4.72,1.047,Cas
6688,6702,"","",1.435765,34.5797,36.062,6.34,0.5,And
6692,6706,"93Rho Psc","",1.437573,19.172346,25.2143,5.35,0.395,Psc
6697,6711,"","",1.438517,43.457739,41.7188,5.98,0.52,And
6700,6714,"","",1.439887,20.070804,95.3289,6.44,0.947,Psc
6703,6717,"","",1.44093,-0.399034,250.0,6.42,1.241,Cet
6718,6732,"94    Psc","",1.44491,19.240422,85.5432,5.5,1.106,Psc
6734,6748,"47    Cet","",1.447657,-13.056512,37.4672,5.51,0.321,Cet
6762,6776,"","",1.451752,34.377552,40.7997,6.27,0.453,And
6775,6789,"","",1.456475,-22.338232,128.3697,6.43,1.122,Cet
6780,6794,"","",1.457409,41.101158,53.2198,6.42,0.311,And
6799,6813,"48Ome And","",1.460915,45.406687,28.6205,4.83,0.421,And
6808,6822,"","",1.462928,-10.901582,118.2033,6.13,1.32,Cet
6853,6867,Gam Phe,"",1.472759,-43.318234,71.6332,3.41,1.542,Phe
6854,6868,"","",1.473032,7.961353,114.5475,6.22,1.114,Psc
6938,6952,"","",1.491816,-46.756422,310.559,6.25,1.658,Phe
6946,6960,"48    Cet","",1.49337,-21.629339,71.3776,5.11,0.028,Cet
6957,6971,"","",1.495226,-25.617749,168.9189,6.37,1.141,Scl
6967,6981,"97    Psc","",1.498017,18.355669,146.1988,6.01,0.162,Psc
6985,6999,"49    And","",1.501695,47.007274,90.1713,5.27,0.999,And
6993,7007,"98Mu  Psc","",1.503087,6.14382,93.1966,4.84,1.372,Psc
7002,7016,"","",1.506362,-26.207851,137.931,5.92,1.327,Scl
7036,7050,"","",1.51446,66.098087,93.8086,6.15,0.07,Cas
7064,7078,"38    Cas","",1.520444,70.264604,28.9771,5.82,0.489,Cas
7068,7083,Del Phe,"",1.520851,-49.072702,43.573,3.93,0.972,Phe
7083,7097,"99Eta Psc",Alpherg,1.524725,15.345823,107.1811,3.62,0.974,Psc
7101,7115,"","",1.527502,-45.575712,104.712,6.17,0.066,Phe
7104,7118,"","",1.52868,-30.283081,102.3541,5.79,1.073,Scl
7133,7147,"","",1.535438,34.799962,255.7545,6.39,-0.103,Tri
7175,7189,"","",1.543438,-49.727713,77.5795,6.27,0.462,Phe
7199,7213,"","",1.548903,-36.865231,84.3882,5.49,1.021,Scl
7229,7243,"","",1.555077,8.208738,147.929,6.31,0.8,Psc
7237,7251,"","",1.557142,58.327334,675.6757,5.69,1.435,Cas
7257,7271,"","",1.560901,-78.50482,124.6883,6.11,0.97,Hyi
7262,7276,"","",1.561899,-7.025341,29.5159,5.75,0.639,Cet
7269,7283,"","",1.563487,89.015639,103.0928,6.46,0.107,UMi
7280,7294,"39Chi Cas","",1.565528,59.23204,63.8162,4.68,0.991,Cas
7307,7321,"","",1.571279,37.237146,143.472,5.9,-0.067,And
7331,7345,"49    Cet","",1.57716,-15.676359,59.3824,5.62,0.066,Cet
7345,7359,"","",1.580296,18.460512,163.1321,5.9,1.536,Psc
7347,7361,"","",1.580775,-31.892317,114.4165,6.11,1.109,Scl
7348,7362,"","",1.580922,-3.523889,343.6426,6.44,1.341,Cet
7349,7363,"","",1.580992,-23.699681,220.7506,6.41,1.306,Cet
7373,7387,"","",1.587465,-58.139475,40.1929,6.03,0.382,Hyi
7422,7436,"101    Psc","",1.596234,14.661422,476.1905,6.23,-0.036,Psc
7429,7443,"","",1.597382,-39.947126,38.1825,6.43,0.415,Phe
7430,7444,"","",1.59793,41.07642,120.048,6.39,1.122,And
7433,7447,"","",1.598542,17.433841,58.072,5.95,0.259,Psc
7436,7450,"50    Cet","",1.599713,-15.400183,167.5042,5.41,1.226,Cet
7449,7463,Tau Scl,"",1.602361,-29.907317,69.3481,5.69,0.335,Scl
7479,7493,"","",1.607557,48.722776,157.2327,6.2,1.237,And
7491,7505,"","",1.612091,7.831529,282.4859,6.39,1.605,Psc
7492,7506,"","",1.61244,-58.270966,228.833,6.18,1.607,Hyi
7499,7513,"50Ups And",Titawin,1.613299,41.405459,13.4916,4.1,0.536,And
7521,7535,"102Pi  Psc","",1.61831,12.141535,35.0877,5.54,0.347,Psc
7554,7568,"","",1.624389,-84.769593,116.6861,5.66,0.939,Oct
7566,7580,"","",1.62714,-9.403782,40.3877,6.24,0.528,Cet
7574,7588,Alp Eri,Achernar,1.628556,-57.236757,42.7533,0.45,-0.158,Eri
7579,7593,"","",1.629778,64.739357,558.6592,6.49,0.776,Cas
7583,7597,"","",1.63113,-3.440678,251.8892,6.43,1.568,Cet
7587,7601,"","",1.631959,-82.974995,27.3823,5.88,0.62,Oct
7593,7607,"51    And",Nembus,1.633205,48.628213,54.3183,3.59,1.275,And
7603,7617,"","",1.635435,57.977631,534.7594,5.55,1.388,Cas
7628,7643,"","",1.640968,-36.528251,101.833,5.94,1.045,Scl
7635,7650,"40    Cas","",1.641926,73.04004,140.4494,5.28,0.972,Cas
7636,7651,"","",1.642174,45.399706,160.5136,6.38,-0.021,And
7664,7679,"","",1.647718,-21.275384,77.2798,5.58,0.346,Cet
7703,7719,"52Chi And","",1.655835,44.386165,76.746,5.01,0.883,And
7725,7740,"105    Psc","",1.661338,16.405858,120.1923,5.98,1.119,Psc
7736,7751,"",p Eridani,1.663169,-56.1964,7.8223,5.76,0.88,Eri
7771,7786,"","",1.670308,53.868278,214.1328,6.35,1.608,Per
7803,7818,"53Tau And","",1.676337,40.577049,218.3406,4.96,-0.068,And
7804,7819,"","",1.676368,8.760769,54.7046,6.34,0.401,Psc
7810,7825,"","",1.677674,43.297687,69.5894,5.63,0.214,And
7859,7874,"","",1.688435,25.745712,54.9451,6.2,0.459,Psc
7864,7879,Tau1Hyi,"",1.689256,-79.1482,120.7729,6.33,0.947,Hyi
7869,7884,"106Nu  Psc","",1.690526,5.487613,111.3586,4.45,1.347,Psc
7871,7886,"","",1.69092,-38.132827,41.58,6.2,0.404,Scl
7891,7906,"","",1.694233,30.04712,157.7287,5.97,1.015,Tri
7901,7916,"","",1.695787,-11.324669,39.4477,5.75,0.443,Cet
7903,7918,"","",1.696383,42.613369,12.7389,4.96,0.618,And
7906,7921,"","",1.696655,-60.789339,111.4827,5.7,1.264,Hyi
7926,7941,"","",1.700833,-36.832305,93.1099,5.7,-0.01,Scl
7928,7943,"","",1.700968,35.245707,84.246,5.63,-0.059,Tri
7940,7955,Pi  Scl,"",1.702389,-32.32697,65.8762,5.25,1.044,Scl
7948,7963,"","",1.704915,58.627739,598.8024,6.35,-0.027,Cas
7950,7965,"43    Cas","",1.705688,68.043021,119.1895,5.57,-0.049,Cas
7963,7978,"","",1.708125,-53.740834,17.4338,5.52,0.551,Eri
7966,7981,"107    Psc","",1.70827,20.268504,7.5324,5.24,0.836,Psc
7984,7999,"","",1.712086,-3.6902,364.9635,4.98,1.378,Cet
8001,8016,"42    Cas","",1.715493,70.622526,85.1064,5.18,-0.022,Cas
8005,8020,"","",1.7162,61.421073,446.4286,6.33,0.013,Cas
8029,8044,"","",1.721242,45.322649,57.7701,6.33,1.02,And
8031,8046,"44    Cas","",1.722151,60.551332,320.5128,5.78,-0.01,Cas
8053,8068,Phi Per,"",1.727675,50.688732,220.2643,4.01,-0.098,Per
8071,8086,"","",1.730596,32.192015,129.7017,6.32,0.879,Tri
8079,8094,"","",1.731888,-4.765514,209.6436,6.2,1.537,Cet
8087,8102,"52Tau Cet","",1.734479,-15.93748,3.6502,3.49,0.727,Cet
8100,8115,"","",1.738317,57.536617,84.9618,6.18,0.131,Cas
8112,8127,"","",1.740702,46.139692,192.3077,6.32,1.419,And
8128,8143,"","",1.745466,-6.766164,189.3939,6.45,0.864,Cet
8133,8148,"","",1.746156,57.089226,193.4236,6.25,0.062,Cas
8144,8159,"109    Psc","",1.748841,20.083149,32.5733,6.27,0.72,Psc
8183,8198,"110Omi Psc",Torcular,1.756564,9.157736,85.6898,4.26,0.942,Psc
8194,8209,Eps Scl,"",1.760763,-25.05261,28.1136,5.29,0.395,Scl
8215,8230,"","",1.766461,-5.733299,168.9189,5.37,1.517,Cet
8218,8233,"","",1.766959,-27.348831,43.4972,6.38,0.366,For
8225,8240,"","",1.76832,-50.816256,194.5525,5.49,1.615,Phe
8226,8241,"","",1.768392,-53.522037,62.0347,5.04,0.031,Eri
8305,8320,"","",1.787972,-41.759926,184.1621,6.18,1.544,Phe
8347,8362,"","",1.795668,63.852501,10.0675,5.63,0.804,Cas
8351,8366,Tau2Hyi,"",1.796291,-80.176311,61.8429,6.05,0.338,Hyi
8354,8369,"","",1.796602,-37.159483,157.2327,6.33,1.016,For
8355,8370,"","",1.79667,46.22975,58.8582,6.33,0.461,And
8372,8387,"4    Ari","",1.803038,16.955551,84.3882,5.86,-0.039,Ari
8388,8404,"","",1.807227,3.685447,98.4252,5.91,0.97,Psc
8408,8423,"","",1.810808,37.95287,104.6025,5.94,0.975,And
8417,8433,"","",1.81155,32.69021,27.8552,5.78,0.572,Tri
8459,8475,"","",1.820986,47.896924,127.551,6.01,0.17,Per
8464,8480,"","",1.822059,-31.072463,154.0832,6.35,1.222,For
8481,8497,"53Chi Cet","",1.826418,-10.68641,23.1857,4.66,0.333,Cet
8498,8514,"","",1.83024,-38.402797,27.3523,6.37,0.523,For
8527,8544,"1    Ari","",1.835714,22.275338,179.5332,5.83,0.743,Ari
8535,8552,"","",1.83893,-47.816392,151.9757,6.14,0.998,Phe
8571,8588,"","",1.84777,11.043378,42.0168,5.92,0.302,Ari
8576,8593,"","",1.848459,-50.206138,77.1605,5.94,0.154,Phe
8581,8598,"","",1.849198,51.933417,41.684,5.96,0.419,Per
8624,8641,"","",1.857321,-39.835935,161.8123,6.44,1.094,Phe
8628,8645,"55Zet Cet",Baten Kaitos,1.857676,-10.335038,72.0461,3.74,1.136,Cet
8647,8664,"","",1.8605,-6.874143,167.5042,6.42,1.233,Cet
8671,8688,"","",1.862805,-15.64748,355.8719,6.44,1.608,Cet
8687,8704,"1    Per","",1.866476,55.147385,396.8254,5.53,-0.175,Per
8696,8714,"2    Per","",1.869268,50.792794,147.929,5.7,-0.067,Per
8753,8771,"","",1.880758,51.474836,129.5337,6.28,0.05,Per
8760,8778,"","",1.881142,-16.92925,94.162,5.78,0.26,Cet
8777,8796,"2Alp Tri",Mothallah,1.884696,29.578829,19.4175,3.42,0.488,Tri
8795,8814,"55    And","",1.888152,40.72979,193.4236,5.42,1.311,And
8801,8820,"","",1.889764,-38.594632,111.1111,6.09,1.125,For
8813,8832,"5Gam2Ari",Mesarthim,1.89217,19.293852,50.3018,3.88,-0.047,Ari
8814,8833,"111Xi  Psc","",1.892597,3.187536,54.9149,4.61,0.928,Psc
8818,8837,Psi Phe,"",1.894102,-46.302669,104.8218,4.39,1.597,Phe
8828,8847,"","",1.896803,55.597639,70.8215,6.44,0.185,Per
8863,8882,Phi Phe,"",1.906122,-42.49695,94.0734,5.12,-0.06,Phe
8867,8886,"45Eps Cas",Segin,1.906584,63.670101,126.2626,3.35,-0.15,Cas
8884,8903,"6Bet Ari",Sheratan,1.910668,20.808035,17.9856,2.64,0.165,Ari
8903,8922,"","",1.914938,40.702034,90.2527,6.25,1.262,And
8909,8928,Eta2Hyi,"",1.915572,-67.647303,67.0691,4.68,0.931,Hyi
8911,8930,"","",1.916015,37.12829,163.6661,6.28,1.169,And
8938,8957,"","",1.92213,-60.312484,55.5864,6.43,0.409,Hyi
8964,8983,"","",1.929576,-60.860975,47.4383,6.07,0.356,Hyi
8972,8991,Sig Hyi,"",1.930642,-78.348548,40.6174,6.15,0.448,Hyi
8974,8993,"7    Ari","",1.930844,23.577322,170.9402,5.76,1.185,Ari
8980,8998,"","",1.93162,1.849982,39.8883,6.01,0.549,Cet
8982,9001,"","",1.9318,37.277786,282.4859,5.89,1.599,And
8989,9007,Chi Eri,"",1.932564,-51.608896,17.8508,3.69,0.844,Eri
8990,9009,"46Ome Cas","",1.933337,68.685242,215.0538,4.97,-0.084,Cas
9002,9021,"56    And","",1.935927,37.25183,96.9932,5.69,1.06,And
9003,9022,"","",1.935945,-49.836446,200.4008,6.37,-0.081,Eri
9042,9061,"56    Cet","",1.944499,-22.526785,108.2251,4.92,1.434,Cet
9066,9085,"","",1.949961,-51.766244,26.8673,6.1,0.487,Eri
9075,9094,"","",1.952669,-10.242427,32.8515,6.42,0.817,Cet
9076,9095,"","",1.952792,-47.385277,76.1035,4.82,0.864,Phe
9091,9110,"8Iot Ari","",1.955848,17.817532,159.4896,5.09,0.921,Ari
9113,9132,"","",1.962151,27.804381,140.2525,5.84,1.576,Tri
9130,9149,"","",1.964821,-65.4247,169.7793,6.36,0.906,Hyi
9135,9153,"9Lam Ari","",1.965478,23.596061,39.4945,4.79,0.29,Ari
9144,9163,"","",1.966454,47.09552,680.2721,6.48,1.203,And
9188,9207,"","",1.974078,-33.066787,129.7017,6.37,1.006,For
9201,9220,"","",1.975896,61.697788,223.7136,6.02,-0.042,Cas
9203,9222,"3    Per","",1.975973,49.204352,75.0188,5.7,1.005,Per
9217,9236,Alp Hyi,"",1.979451,-61.569859,22.0119,2.86,0.29,Hyi
9218,9237,"","",1.979444,-11.300955,109.7695,6.46,1.128,Cet
9276,9295,"","",1.990524,12.294876,98.6193,6.09,0.186,Ari
9288,9307,"","",1.993244,21.05857,119.9041,5.89,1.031,Ari
9293,9312,"","",1.993892,64.621602,75.3012,5.29,0.002,Cas
9294,9313,"","",1.994118,-42.030532,89.9281,5.57,1.052,Phe
9299,9318,"","",1.99475,-66.066558,136.612,6.09,1.176,Hyi
9307,9326,"57    Cet","",1.996166,-20.824539,180.5054,5.43,1.64,Cet
9328,9347,"59Ups Cet","",2.000084,-21.077831,89.7666,3.99,1.554,Cet
9334,9353,"112    Psc","",2.002544,3.097015,33.5008,5.89,0.61,Psc
9353,9372,"","",2.007451,-8.523873,145.9854,5.43,1.391,Cet
9420,9440,Pi  For,"",2.020759,-30.00183,90.2527,5.34,0.883,For
9439,9459,Chi Phe,"",2.02844,-44.713509,115.0748,5.15,1.471,Phe
9460,9480,"48    Cas","",2.032644,70.90702,35.2609,4.49,0.164,Cas
9467,9487,"113Alp Psc",Alrescha,2.034117,2.763759,46.1681,3.82,0.024,Psc
9485,9505,"4    Per","",2.038359,54.487541,223.2143,4.99,-0.071,Per
9501,9521,"","",2.041185,-29.665642,147.0588,6.4,0.135,For
9513,9533,"","",2.043077,13.476716,206.1856,5.97,1.584,Ari
9542,9562,"","",2.047705,-23.886628,257.0694,6.3,1.34,For
9544,9564,"52    Cas","",2.047913,64.901466,83.8926,6.0,0.029,Cas
9548,9568,"","",2.049177,77.916263,295.858,6.04,1.107,Cep
9550,9570,"3Eps Tri","",2.049433,33.284135,120.048,5.5,0.029,Tri
9552,9572,"","",2.049602,-15.305932,109.8901,5.87,0.966,Cet
9553,9573,"53    Cas","",2.050052,64.390018,537.6344,5.59,0.325,Cas
9565,9586,"","",2.052914,73.85057,118.624,6.12,0.162,Cas
9568,9589,"60    Cet","",2.053236,0.128507,86.1326,5.42,0.146,Cet
9577,9598,"50    Cas","",2.057268,72.421294,48.1696,3.95,-0.002,Cas
9600,9621,"10    Ari","",2.060927,25.935471,48.7092,5.64,0.537,Ari
9601,9622,"","",2.061247,-4.103516,166.113,5.61,1.589,Cet
9605,9627,"","",2.061836,18.253238,272.4796,6.24,1.424,Ari
9609,9631,"61    Cet","",2.063381,-0.340251,110.9878,5.96,0.851,Cet
9618,9640,"57Gam1And",Almach,2.064984,42.329725,120.4819,2.1,1.37,And
9633,9655,"","",2.07013,-11.85977,404.8583,6.43,1.498,Cet
9655,9677,Nu  For,"",2.074844,-29.296819,113.7656,4.68,-0.156,For
9663,9685,"","",2.076413,-54.881689,47.7555,6.45,0.386,Eri
9684,9706,"","",2.080836,7.735664,127.8772,6.44,1.114,Psc
9706,9727,"47    Cas","",2.085315,77.281341,33.1565,5.27,0.345,Cas
9741,9763,"49    Cas","",2.092103,76.11506,122.6994,5.22,0.954,Cas
9787,9809,"","",2.103406,8.248114,248.139,6.27,1.636,Psc
9805,9827,"","",2.108141,0.035384,184.5018,6.29,0.897,Cet
9814,9836,"12Kap Ari","",2.109423,22.648317,55.6793,5.03,0.121,Ari
9837,9859,"11    Ari","",2.113676,25.704553,268.8172,6.01,-0.03,Ari
9840,9862,"","",2.114458,-19.138869,89.7666,6.39,1.143,Cet
9861,9884,"13Alp Ari",Hamal,2.119555,23.462423,20.1776,2.01,1.151,Ari
9928,9951,"","",2.134913,-41.88042,93.4579,6.5,0.205,Phe
9954,9977,"58    And","",2.141454,37.859077,58.6854,4.78,0.12,And
9960,9983,"","",2.142655,44.459429,125.9446,6.38,0.965,And
9967,9990,"","",2.144606,58.423601,100000.0,5.66,0.595,Per
9976,9999,"","",2.146017,-17.779155,283.2861,6.07,1.661,Cet
10011,10035,"","",2.152584,-43.516596,159.7444,5.84,1.197,Phe
10027,10050,"","",2.156419,17.224196,37.5375,6.4,0.471,Ari
10030,10053,"14    Ari","",2.157036,25.939892,88.4956,4.98,0.339,Ari
10031,10054,"","",2.157062,81.295945,70.5716,6.05,0.118,Cep
10041,10064,"4Bet Tri","",2.159058,34.987297,38.8954,3.0,0.14,Tri
10046,10069,"","",2.159668,-24.345785,66.7111,6.48,0.289,For
10073,10096,"","",2.163461,-40.866501,71.1744,6.49,0.43,Phe
10088,10111,"","",2.168,-43.815574,111.9821,6.32,0.899,Phe
10092,10115,"","",2.168817,53.843091,176.0563,6.31,0.948,Per
10116,10138,"","",2.173673,-50.823725,10.7828,6.12,0.812,Eri
10133,10155,"15    Ari","",2.177109,19.500338,171.2329,5.68,1.641,Ari
10153,10176,"59    And","",2.181342,39.039526,139.6648,6.09,-0.054,And
10180,10203,"16    Ari","",2.186682,25.936938,235.2941,6.01,1.365,Ari
10189,10212,"64    Cet","",2.189189,8.569805,40.7166,5.64,0.569,Cet
10192,10215,"","",2.189507,-10.052162,47.5964,6.0,0.418,Cet
10197,10220,"5    Tri","",2.190283,31.526398,108.2251,6.24,0.112,Tri
10204,10227,"5    Per","",2.191443,57.645543,100000.0,6.38,0.298,Per
10211,10234,"63    Cet","",2.193287,-1.825429,119.0476,5.94,0.967,Cet
10249,10273,"","",2.20438,2.745551,159.2357,6.49,1.039,Cet
10256,10280,"6    Tri","",2.206191,30.303067,89.1266,4.94,0.77,Tri
10272,10296,"","",2.210427,24.167778,228.833,5.96,1.366,Ari
10281,10305,"66    Cet","",2.213206,-2.393637,39.6983,5.65,0.546,Cet
10282,10306,"17Eta Ari","",2.213355,21.210993,28.8684,5.23,0.457,Ari
10285,10309,"","",2.21388,79.69154,140.8451,6.46,0.24,Cep
10296,10320,Mu  For,"",2.21513,-30.723825,98.2318,5.27,-0.013,For
10300,10324,"65Xi 1Cet","",2.216665,8.846717,117.5088,4.36,0.878,Cet
10302,10326,"","",2.21694,-21.000137,106.383,5.86,1.006,Cet
10304,10328,"19    Ari","",2.217584,15.27986,146.8429,5.72,1.551,Ari
10316,10340,"60    And","",2.220369,44.231652,162.6016,4.84,1.476,And
10326,10350,"","",2.22252,74.027721,145.5604,6.25,0.915,Cas
10337,10361,"","",2.225975,53.058589,100000.0,6.5,1.661,Per
10342,10366,"","",2.226728,51.065818,64.9773,5.31,0.926,And
10355,10379,"","",2.228225,58.560586,100000.0,6.43,0.554,Per
10372,10396,"","",2.231543,-9.06463,314.4654,6.43,1.415,Cet
10379,10403,"","",2.234022,47.484241,39.5883,6.05,0.406,And
10394,10418,Pi 1Hyi,"",2.237366,-67.841441,238.0952,5.57,1.556,Hyi
10414,10438,"55    Cas","",2.241417,66.524428,218.8184,6.05,0.641,Cas
10416,10440,"","",2.242208,-41.166765,105.7082,5.91,0.965,Phe
10422,10446,"","",2.24388,28.691185,64.2261,6.35,0.957,Tri
10489,10513,Pi 2Hyi,"",2.25794,-67.746366,149.7006,5.67,1.306,Hyi
10510,10535,"21    Ari","",2.261884,25.043043,51.0725,5.57,0.52,Ari
10517,10540,"20    Ari","",2.262789,25.782937,42.1053,5.79,0.439,Ari
10535,10559,"7    Tri","",2.265635,33.358895,86.0585,5.25,-0.004,Tri
10538,10562,"","",2.266033,47.811937,110.8647,6.37,1.029,And
10578,10602,Phi Eri,"",2.275154,-51.512165,47.1254,3.56,-0.12,Eri
10599,10623,"","",2.279251,83.561414,129.199,6.45,0.951,Cep
10609,10633,"","",2.281032,57.055246,100000.0,6.48,0.281,Per
10618,10642,"67    Cet","",2.283068,-6.422116,102.0408,5.51,0.962,Cet
10620,10644,"8Del Tri","",2.284191,34.224231,10.784,4.84,0.607,Tri
10645,10670,"9Gam Tri","",2.288573,33.847194,34.4353,4.03,0.019,Tri
10692,10718,"8    Per","",2.29996,57.89982,125.9446,5.75,1.175,Per
10697,10723,"","",2.3004,1.757802,24.3546,5.6,0.588,Cet
10703,10729,"7    Per","",2.301275,57.516321,251.2563,5.99,1.039,Per
10706,10732,"22The Ari","",2.302094,19.901164,137.1742,5.58,0.011,Ari
10766,10793,"10    Tri","",2.315831,28.642674,115.4734,5.29,0.037,Tri
10769,10795,"","",2.316097,23.167815,93.4579,6.45,0.376,Ari
10772,10798,"","",2.316255,-25.945687,12.6695,6.33,0.724,For
10788,10814,"","",2.319675,46.472261,136.612,6.21,0.164,And
10793,10819,"62    And","",2.321337,47.379973,75.358,5.31,0.006,And
10800,10826,"68Omi Cet",Mira,2.322442,-2.977643,91.659,6.47,0.966,Cet
10804,10830,"","",2.322974,48.955463,63.9795,6.44,0.427,And
10805,10832,"","",2.323546,-41.848367,192.6782,6.36,1.162,Phe
10828,10854,"","",2.327994,-4.345573,125.4705,6.5,0.082,Cet
10845,10871,"","",2.331739,-55.944796,189.0359,5.81,1.57,Hor
10898,10924,"","",2.344864,47.310804,243.9024,6.17,-0.094,And
10918,10944,"63    And","",2.349499,50.151466,120.3369,5.57,-0.089,And
10975,11001,Del Hyi,"",2.362498,-68.659418,42.8266,4.08,0.034,Hyi
10994,11020,"","",2.365399,57.242916,100000.0,6.4,0.569,Per
10995,11021,"69    Cet","",2.36573,0.395675,330.033,5.29,1.648,Cet
11003,11029,"","",2.367092,-10.777534,29.656,5.43,0.364,Cet
