pl_name,hostname,hip,hd,snum,sy_dist,ra,dec,st_spectype,st_teff,st_rad,st_mass,st_lum,pl_orbsmax,pl_orbper,pl_orbeccen,pl_rade,pl_bmasse,pl_eqt,method,year
Kepler-168 c,Kepler-168,,,1,1343.6,294.71018,39.82504,,6282,1.107,,,0.116,13.19324,,2.69,,,Transit,2014
Kepler-1656 b,Kepler-1656,,,1,185.875,284.47225,39.91189,,,1.1,1.03,,0.1974,31.562,0.838,,47.8,,Transit,2018
Kepler-1963 b,Kepler-1963,,,1,492.847,296.58752,47.20713,,5726,0.979,0.915,,,1.96226,,0.744,,,Transit,2021
Kepler-1617 b,Kepler-1617,,,1,898.31,287.93717,46.41848,,6167,1.22,1.15,,,27.47856,,1.2,,,Transit,2016
Kepler-629 b,Kepler-629,,,1,372.05,289.41791,39.94508,,5444,0.84,0.93,,,7.23859,,1.38,,,Transit,2016
Kepler-441 b,Kepler-441,,,1,268.003,284.56695,49.01271,,4340,0.55,0.572,-1.051,0.64,207.2482,0.1,1.64,,,Transit,2015
Kepler-1911 b,Kepler-1911,,,1,269.912,299.30356,41.44102,,5721,0.972,0.954,,,5.9908,,1.011,,,Transit,2021
Kepler-1964 b,Kepler-1964,,,1,,297.0588,49.47844,,4803,0.698,0.752,,,2.44083,,1.781,,,Transit,2021
Kepler-621 b,Kepler-621,,,1,,290.92725,39.91412,,4521,0.68,0.72,,,2.62811,,2.3,,,Transit,2016
Kepler-1618 b,Kepler-1618,,,1,1229.25,295.17536,45.93086,,6620,1.65,1.41,,,6.10826,,1.26,,,Transit,2016
Kepler-1972 b,Kepler-1972,,,1,287.339,288.39531,39.87251,,5818,1.384,1.12,0.2945,,7.54425,0.067,0.802,2.02,,Transit,2022
Kepler-630 b,Kepler-630,,,1,839.784,293.42706,39.9424,,5829,1.04,1.02,,,161.47439,,3.18,,,Transit,2016
Kepler-579 b,Kepler-579,,,1,530.765,295.00208,39.95286,,5636,0.96,0.99,,,9.66858,,2,,,Transit,2016
Kepler-1965 b,Kepler-1965,,,1,521.791,292.51471,38.02199,,5852,0.837,0.928,,,41.8687,,1.354,,,Transit,2021
Kepler-1966 b,Kepler-1966,,,1,484.601,292.46378,41.29904,,5009,0.84,0.797,,,8.61743,,1.105,,,Transit,2021
Kepler-80 b,Kepler-80,,,1,369.451,296.11258,39.97875,K5,4540,0.678,0.73,-0.7695,0.0648,7.05246,,2.67,6.93,,Transit,2012
Kepler-691 b,Kepler-691,,,1,279.115,288.81173,40.03323,,3715,0.5,0.53,,,8.11438,,2.09,,,Transit,2016
Kepler-117 b,Kepler-117,,,1,1455.57,288.79307,48.04018,F8 V,6150,1.606,1.129,,0.1445,18.79592,0.049,8.059,29.875,984,Transit,2014
Kepler-1619 b,Kepler-1619,,,1,734.85,285.7036,44.42215,,5852,1,1,,,23.62259,,0.76,,,Transit,2016
Kepler-1620 b,Kepler-1620,,,1,895.069,297.2709,46.92847,,6157,1.23,1.15,,,101.95183,,1.61,,,Transit,2016
Kepler-1967 b,Kepler-1967,,,1,249.102,299.13763,43.49847,,4970,1.806,0.996,,,7.28169,,0.73,,,Transit,2021
Kepler-1968 b,Kepler-1968,,,1,750.93,291.50803,45.37009,,5008,0.788,0.844,,,7.2811,,1.5,,,Transit,2021
Kepler-442 b,Kepler-442,,,1,365.965,285.3666,39.28007,,4402,0.598,0.609,-0.932,0.409,112.3053,0.04,1.34,,,Transit,2015
Kepler-1725 b,Kepler-1725,,,1,558.652,294.37355,40.19463,,6020,1.085,1.049,,,16.7199,,2.813,,,Transit,2021
Kepler-443 b,Kepler-443,,,1,802.271,288.61048,49.96855,,4723,0.706,0.738,-0.664,0.495,177.6693,0.11,2.33,,,Transit,2015
Kepler-1621 b,Kepler-1621,,,1,1631.66,297.58853,43.84119,,6158,1.24,1.15,,,92.26371,,2.16,,,Transit,2016
Kepler-1969 b,Kepler-1969,,,1,1204.54,294.78427,49.49206,,6046,1.007,1.111,,,6.64752,,1.682,,,Transit,2021
Kepler-692 b,Kepler-692,,,1,991.336,294.77681,40.1537,,5440,0.86,0.9,,,21.81293,,3.11,,,Transit,2016
Kepler-1622 b,Kepler-1622,,,1,796.477,297.32883,47.81546,,6436,1.5,1.31,,,10.81187,,1.47,,,Transit,2016
Kepler-1705 b,Kepler-1705,,,1,1633.49,301.57853,44.31216,,6312,1.259,1.139,0.3541,,9.03502,0.033,2.03,4.47,,Transit,2021
KOI-4777.01,KOI-4777,,,1,172.245,287.26215,42.03223,,3515,0.4,0.41,,0.008,0.412,0,0.51,99.2,1180,Transit,2022
Kepler-10 c,Kepler-10,,,1,185.506,285.6793,50.24148,,5708,1.065,0.91,,0.241,45.2943,0.136,2.355,11.29,579,Transit,2011
Kepler-1623 b,Kepler-1623,,,1,837.481,294.0827,39.55607,,5772,1,1,,,4.36128,,1.31,,,Transit,2016
Kepler-199 b,Kepler-199,,,1,521.054,295.55943,40.23625,,5644,0.967,,,0.158,23.6376,,3.11,,,Transit,2014
Kepler-631 b,Kepler-631,,,1,761.966,296.88572,40.22817,,6185,1.33,1.24,,,17.97979,,2.9,,,Transit,2016
Kepler-632 b,Kepler-632,,,1,,297.25261,40.2886,,5322,0.84,0.91,,,30.99661,,2.21,,,Transit,2016
Kepler-1988 b,Kepler-1988,,,1,513.426,298.6738,43.79551,,6033,1.788,1.127,,0.1038,11.495,0,1.53,,1105,Transit,2023
Kepler-693 b,Kepler-693,,,2,1151.51,283.25353,40.35822,,4881,0.72,0.76,,,15.37563,,10.18,,,Transit,2016
KOI-94 e,KOI-94,,,2,477.052,297.33307,41.89112,,6182,1.52,1.277,0.479,0.3046,54.32031,0.019,6.56,35,584,Transit,2013
Kepler-237 c,Kepler-237,,,1,657.822,283.22134,40.42176,,4861,0.725,,,0.071,8.10364,,2.08,,,Transit,2014
Kepler-1442 b,Kepler-1442,,,1,608.68,291.25562,48.84692,,6394,1.44,1.34,,,81.41629,,3.93,,,Transit,2016
Kepler-694 b,Kepler-694,,,1,1023.06,291.14953,40.42046,,5700,0.95,0.97,,,6.36584,,2.8,,,Transit,2016
Kepler-1912 b,Kepler-1912,,,1,297.017,282.11782,46.22395,,5734,0.962,0.977,,,6.05922,,1.357,,,Transit,2021
Kepler-450 d,Kepler-450,,,1,455.982,295.48658,51.01352,,6197,1.642,1.19,0.554,,7.51464,0.14,0.837,,,Transit,2015
Kepler-1443 b,Kepler-1443,,,1,593.646,283.43574,47.0668,,6289,1.27,1.19,,,2.41811,,0.97,,,Transit,2016
Kepler-1444 b,Kepler-1444,,,1,319.675,285.33068,42.0405,,5810,1.05,1.03,,,33.42035,,2.18,,,Transit,2016
Kepler-1445 b,Kepler-1445,,,1,506.357,280.24952,43.91507,,6150,1.26,1.13,,,10.60052,,0.96,,,Transit,2016
Kepler-1446 b,Kepler-1446,,,1,152.075,289.42404,46.72608,,4865,0.75,0.81,,,0.68997,,0.82,,,Transit,2016
Kepler-437 b,Kepler-437,,,1,,297.34733,44.02692,,4551,0.68,0.707,-0.762,0.288,66.65062,0.02,2.14,,,Transit,2015
Kepler-271 d,Kepler-271,,,1,404.542,283.00293,44.28411,,5555,0.87,0.9,,,5.24973,,0.66,,,Transit,2016
Kepler-1447 b,Kepler-1447,,,1,890.296,289.64343,50.72702,,5722,0.95,0.97,,,56.67473,,2.9,,,Transit,2016
Kepler-1448 b,Kepler-1448,,,1,768.903,287.86741,50.59558,,5774,0.93,0.95,,,12.27066,,1.61,,,Transit,2016
Kepler-1449 b,Kepler-1449,,,1,2006.48,288.23173,50.56783,,5979,1.1,1.08,,,13.22745,,1.68,,,Transit,2016
Kepler-580 b,Kepler-580,,,1,323.899,283.49975,40.55281,,4298,0.64,0.67,,,8.22242,,2.57,,,Transit,2016
Kepler-1450 b,Kepler-1450,,,1,505.829,294.55368,45.0813,,4524,0.68,0.71,,,54.50942,,1.71,,,Transit,2016
Kepler-1913 b,Kepler-1913,,,1,876.3,290.21669,44.77959,,6214,1.076,1.169,,,14.196,,1.519,,,Transit,2021
Kepler-1986 b,Kepler-1986,,,1,912.085,292.95827,42.85489,,5549,0.732,0.776,,0.1307,19.54897,0,1.89,,579,Transit,2023
Kepler-79 b,Kepler-79,,,1,1020.72,300.51711,44.38155,,6174,1.302,1.165,0.342,0.117,13.4845,0.015,3.47,10.9,,Transit,2012
Kepler-150 c,Kepler-150,,,1,891.092,288.2341,40.5209,,5560,0.939,,,0.073,7.382,,3.69,,,Transit,2014
Kepler-1451 b,Kepler-1451,,,1,1058.72,293.44642,40.40988,,5782,0.99,1,,,35.62223,,3.35,,,Transit,2016
Kepler-1452 b,Kepler-1452,,,1,996.32,292.42279,38.26628,,6101,2.06,1.41,,,42.91375,,2.7,,,Transit,2016
Kepler-1914 b,Kepler-1914,,,1,1621.56,291.4314,38.65436,,5982,0.96,1.047,,,30.8279,,2.943,,,Transit,2021
Kepler-1453 b,Kepler-1453,,,1,1196.04,286.1255,47.94756,,5665,0.94,0.97,,,47.16117,,2.67,,,Transit,2016
Kepler-1455 b,Kepler-1455,,,1,357.621,294.08307,50.50276,,4075,0.6,0.62,,,49.27676,,2.16,,,Transit,2016
Kepler-438 b,Kepler-438,,,1,,281.64572,41.95107,,3748,0.52,0.544,-1.357,0.166,35.23319,0.03,1.12,,,Transit,2015
Kepler-1456 b,Kepler-1456,,,1,370.312,286.94534,43.8228,,4231,0.62,0.64,,,18.13738,,1.14,,,Transit,2016
Kepler-1457 b,Kepler-1457,,,1,889.885,283.77055,42.0272,,5866,1.01,1.01,,,51.11102,,1.99,,,Transit,2016
Kepler-1458 b,Kepler-1458,,,1,544.45,283.2116,41.03801,,5653,0.94,0.96,,,47.98728,,2.76,,,Transit,2016
Kepler-53 b,Kepler-53,,,1,1366.07,290.46179,40.5625,,5858,0.89,0.98,,,18.64895,,2.89,111,,Transit,2012
Kepler-1459 b,Kepler-1459,,,1,455.479,282.42294,46.01398,,4828,0.74,0.78,,,62.86916,,1.36,,,Transit,2016
Kepler-1460 b,Kepler-1460,,,1,553.218,285.55779,44.01082,,4422,0.67,0.7,,,29.96332,,1.96,,,Transit,2016
Kepler-274 b,Kepler-274,,,1,1333.62,292.92279,38.47722,,6023,1.007,,,0.101,11.63479,,1.54,,,Transit,2014
Kepler-428 b,Kepler-428,,,1,686.284,290.58174,40.57731,K1 V,5150,0.8,0.87,-0.39,0.0433,3.52563,0.22,12.11,403.63,1070,Transit,2014
Kepler-1461 b,Kepler-1461,,,1,679.106,285.83051,43.19838,,4919,0.74,0.79,,,29.34948,,2.03,,,Transit,2016
Kepler-1462 b,Kepler-1462,,,1,1017.82,296.39754,42.39693,,5756,1,1,,,65.64883,,3.82,,,Transit,2016
Kepler-1463 b,Kepler-1463,,,1,1687.47,294.48728,42.00691,,5679,0.95,0.96,,,25.15864,,1.86,,,Transit,2016
Kepler-1464 b,Kepler-1464,,,1,1151.73,287.23568,38.75408,,5828,1.01,1.02,,,31.77859,,1.66,,,Transit,2016
Kepler-274 c,Kepler-274,,,1,1333.62,292.92279,38.47722,,6023,1.007,,,0.204,33.19786,,1.84,,,Transit,2014
Kepler-1464 c,Kepler-1464,,,1,1151.73,287.23568,38.75408,,5828,1.01,1.02,,,5.32786,,1,,,Transit,2016
Kepler-1465 b,Kepler-1465,,,1,359.497,289.81942,51.90485,,4726,0.71,0.75,,,31.82771,,1.77,,,Transit,2016
Kepler-1466 b,Kepler-1466,,,1,631.949,289.83124,44.60984,,5884,1.02,1.01,,,31.17504,,1.55,,,Transit,2016
Kepler-1467 b,Kepler-1467,,,1,852.888,295.04854,45.34268,,5332,0.82,0.86,,,47.0569,,3.3,,,Transit,2016
Kepler-1915 b,Kepler-1915,,,1,1514.66,301.27869,44.25051,,6020,1.057,1.03,,,13.8354,,3.218,,,Transit,2021
Kepler-1468 d,Kepler-1468,,,1,1899.24,293.51983,41.27737,,5794,1.496,1.072,,,19.5906,,3.332,,,Transit,2021
Kepler-1468 b,Kepler-1468,,,1,1899.24,293.51983,41.27737,,5893,1.05,1.04,,,8.23985,,1.73,,,Transit,2016
Kepler-1468 c,Kepler-1468,,,1,1899.24,293.51983,41.27737,,5893,1.05,1.04,,,3.54553,,1.15,,,Transit,2016
Kepler-1469 b,Kepler-1469,,,1,1159.3,293.82133,39.39134,,5507,0.89,0.92,,,21.86353,,2.8,,,Transit,2016
Kepler-633 b,Kepler-633,,,1,680.54,295.21733,40.59216,,5899,1.15,1.02,,,8.50341,,1.63,,,Transit,2016
Kepler-296 f,Kepler-296,,,2,,286.54003,49.43726,,3740,0.48,0.498,,0.255,63.33627,0.33,1.8,,,Transit,2014
Kepler-1470 b,Kepler-1470,,,1,590.601,288.69495,39.88308,,4961,0.76,0.8,,,16.29509,,1.07,,,Transit,2016
Kepler-1916 b,Kepler-1916,,,1,2055.82,293.07058,48.38768,,6246,1.092,1.18,,,31.2543,,2.618,,,Transit,2021
Kepler-132 e,Kepler-132,,,2,349.549,283.23581,41.34304,,6023,1.1,1.03,,,110.28694,,1.18,,,Transit,2016
Kepler-880 c,Kepler-880,,,1,601.324,281.97123,43.67278,,6900,2.599,1.714,,0.1216,11.80617,0,2.87,,1407,Transit,2023
Kepler-1471 c,Kepler-1471,,,1,978.678,289.66492,50.02006,,5533,1.166,0.934,,0.0981,11.60449,0,1.88,,841,Transit,2023
Kepler-1471 b,Kepler-1471,,,1,978.678,289.66492,50.02006,,5660,0.93,0.95,,,3.63899,,1.41,,,Transit,2016
Kepler-1472 b,Kepler-1472,,,1,1479.14,294.85262,49.05745,,6159,1.25,1.16,,,38.13128,,1.9,,,Transit,2016
Kepler-1473 b,Kepler-1473,,,1,652.253,290.63651,48.99615,,6046,1.09,1.09,,,14.42736,,1.19,,,Transit,2016
Kepler-1917 b,Kepler-1917,,,1,909.037,294.10389,45.00135,,5530,0.788,0.882,,,12.9024,,1.89,,,Transit,2021
Kepler-1474 b,Kepler-1474,,,1,1180.9,294.69403,45.86681,,5870,1.04,1.04,,,36.43335,,2.16,,,Transit,2016
Kepler-238 e,Kepler-238,,,1,1798.75,287.89711,40.63781,,,0.96,1.06,,,23.654,,5.6,169.7,,Transit,2013
Kepler-1475 b,Kepler-1475,,,1,1568.38,295.94828,44.7531,,6214,1.28,1.18,,,82.17737,,2.92,,,Transit,2016
Kepler-1476 b,Kepler-1476,,,1,1002.74,284.53207,43.9899,,5663,0.96,0.98,,,10.35863,,1.67,,,Transit,2016
Kepler-1477 b,Kepler-1477,,,1,680.828,281.29853,42.68567,,5100,0.78,0.81,,,11.5553,,1.18,,,Transit,2016
Kepler-1478 b,Kepler-1478,,,1,1845.58,293.16501,41.74618,,5904,1.06,1.04,,,26.08406,,1.73,,,Transit,2016
Kepler-1696 b,Kepler-1696,,,1,1506.36,295.5761,42.02336,,5712,1.198,1.02,0.1388,,65.9409,,2.81,,,Transit,2020
Kepler-1479 b,Kepler-1479,,,1,728.668,285.712,49.70676,,5796,0.98,0.99,,,14.53261,,1.83,,,Transit,2016
Kepler-1480 b,Kepler-1480,,,2,500.892,291.99981,49.30183,,5156,0.81,0.85,,,22.1268,,1.67,,,Transit,2016
Kepler-1481 b,Kepler-1481,,,1,459.076,289.43901,49.73122,,4908,0.75,0.8,,,5.94221,,1.23,,,Transit,2016
Kepler-1997 b,Kepler-1997,,,1,1502.34,297.48083,46.58914,,6215,1.052,1.111,,0.1815,26.75759,0,2.28,,660,Transit,2023
Kepler-1483 b,Kepler-1483,,,1,1273.78,295.40974,42.15079,,6337,1.4,1.25,,,9.50852,,1.52,,,Transit,2016
Kepler-1918 b,Kepler-1918,,,1,1030.11,292.53055,42.21458,,5889,0.924,0.967,,,47.0564,,2.298,,,Transit,2021
Kepler-545 b,Kepler-545,,,1,818.001,290.56632,40.69208,,5882,1.07,1.04,,,13.24934,,2.69,,,Transit,2016
Kepler-1484 b,Kepler-1484,,,1,2879.83,292.68427,38.12626,,5730,0.92,0.94,,,30.45491,,2.11,,,Transit,2016
Kepler-1919 b,Kepler-1919,,,1,1177.53,283.13192,43.956,,5513,0.818,0.868,,,37.8866,,2.624,,,Transit,2021
Kepler-312 b,Kepler-312,,,1,797.72,298.39577,42.45977,,6115,1.467,,,0.031,1.77242,,1.29,,,Transit,2014
Kepler-1485 b,Kepler-1485,,,1,615.66,298.09544,44.73706,,6087,1.12,1.11,,,19.91577,,1.47,,,Transit,2016
Kepler-1486 b,Kepler-1486,,,1,1769.14,290.59039,45.4397,,5965,1.12,1.08,,,54.64958,,2.32,,,Transit,2016
Kepler-920 c,Kepler-920,,,1,1001.68,284.29694,49.1586,,5403,0.85,0.89,,,100.82741,,3.8,,,Transit,2016
Kepler-239 b,Kepler-239,,,1,648.109,294.20205,40.66333,,4914,0.763,,,0.095,11.76305,,2.33,,,Transit,2014
Kepler-1487 b,Kepler-1487,,,1,1014.62,295.49807,38.64445,,6541,1.63,1.38,,,7.31946,,2.13,,,Transit,2016
Kepler-1487 c,Kepler-1487,,,1,1014.62,295.49807,38.64445,,5745,3.955,1.801,,0.2588,35.80071,0,7.97,,991,Transit,2023
Kepler-1984 b,Kepler-1984,,,1,,291.28504,40.73002,,3638,0.42,0.45,,0.0238,1.99281,0,6.81,,675,Transit,2023
Kepler-581 b,Kepler-581,,,1,703.758,295.43266,40.64819,,5772,1,1,,,40.60698,,2.63,,,Transit,2016
Kepler-1488 b,Kepler-1488,,,1,905.825,286.64643,49.93777,,5820,1.31,1.05,,,39.81899,,1.86,,,Transit,2016
Kepler-1488 c,Kepler-1488,,,1,905.825,286.64643,49.93777,,5710,1.524,1.003,,,6.15827,,1.652,,,Transit,2021
Kepler-1489 b,Kepler-1489,,,1,1283.05,281.2958,44.46541,,5655,0.9,0.93,,,82.29475,,1.77,,,Transit,2016
Kepler-1490 b,Kepler-1490,,,1,862.92,295.69357,42.60945,,5515,0.87,0.9,,,92.4363,,3.04,,,Transit,2016
Kepler-1491 b,Kepler-1491,,,1,2065.59,293.62976,45.74063,,5728,0.99,1,,,16.58618,,1.51,,,Transit,2016
Kepler-1492 b,Kepler-1492,,,1,331.553,288.59707,41.03633,,4712,0.72,0.77,,,16.75255,,1.49,,,Transit,2016
Kepler-1493 b,Kepler-1493,,,1,555.051,288.54937,38.5652,,5863,1.29,1.06,,,15.0218,,1.41,,,Transit,2016
Kepler-1494 b,Kepler-1494,,,1,1285.48,282.65739,43.16253,,5659,0.94,0.96,,,91.08048,,3.07,,,Transit,2016
Kepler-1495 b,Kepler-1495,,,1,1355.54,286.13069,38.77955,,5831,1.04,1.03,,,85.27326,,2.94,,,Transit,2016
Kepler-315 c,Kepler-315,,,1,1160.63,298.0231,43.36348,,5796,1.037,,,0.791,265.46934,,4.15,,,Transit,2014
Kepler-1920 b,Kepler-1920,,,1,885.913,291.06204,38.86329,,6277,1.161,1.239,,,30.2541,,2.954,,,Transit,2021
Kepler-1921 b,Kepler-1921,,,1,928.989,300.31617,45.49533,,6120,2,1.251,,,20.0348,,2.895,,,Transit,2021
Kepler-1921 c,Kepler-1921,,,1,928.989,300.31617,45.49533,,6120,2,1.251,,0.0454,3.15722,0,1.41,,1791,Transit,2023
Kepler-1496 b,Kepler-1496,,,1,1307.66,293.97394,45.35072,,6182,1.27,1.18,,,64.6588,,2.22,,,Transit,2016
Kepler-240 c,Kepler-240,,,1,746.927,291.15876,40.75021,,4985,0.739,,,0.074,7.95353,,2.2,,,Transit,2014
Kepler-1497 b,Kepler-1497,,,1,,296.19615,45.63431,,5675,0.95,0.96,,,8.742,,1.66,,,Transit,2016
Kepler-937 c,Kepler-937,,,1,1571.46,294.16881,46.71462,,6095,1.22,1.15,,,153.34336,,2.67,,,Transit,2016
Kepler-1498 b,Kepler-1498,,,1,,284.77809,44.91675,,5256,0.81,0.86,,,48.05141,,1.33,,,Transit,2016
Kepler-634 b,Kepler-634,,,1,888.027,291.19509,40.70274,,6075,1.24,1.03,,,5.1695,,1.89,,,Transit,2016
Kepler-1499 b,Kepler-1499,,,1,309.869,283.98635,41.65051,,5097,0.78,0.82,,,44.2008,,1.19,,,Transit,2016
Kepler-1500 b,Kepler-1500,,,1,1217.82,288.88347,39.74465,,5845,1,1,,,15.03301,,1.2,,,Transit,2016
Kepler-1501 b,Kepler-1501,,,1,749.06,289.91859,42.00143,,6229,1.3,1.2,,,14.55645,,1.56,,,Transit,2016
Kepler-1502 b,Kepler-1502,,,1,1514.02,296.10793,39.31992,,6666,1.72,1.44,,,41.70836,,3.18,,,Transit,2016
Kepler-1980 b,Kepler-1980,,,1,1709.4,295.16721,38.63704,,5819,0.99,1.049,,0.2049,33.02572,0,2.21,,564,Transit,2023
Kepler-1503 b,Kepler-1503,,,1,1225.57,293.72716,42.80671,,5069,0.74,0.77,,,96.16987,,2.27,,,Transit,2016
Kepler-1710 b,Kepler-1710,,,1,305.193,291.68329,37.75147,,5650,0.899,0.932,,,14.9111,,3.197,,,Transit,2021
Kepler-1504 b,Kepler-1504,,,1,2435.94,289.71199,50.12823,,5393,0.81,0.85,,,82.304,,2.13,,,Transit,2016
Kepler-1505 b,Kepler-1505,,,1,495.148,292.00206,41.78696,,5686,0.86,0.93,,,30.86094,,0.93,,,Transit,2016
Kepler-1506 b,Kepler-1506,,,1,2366.02,290.14988,41.46456,,5676,0.93,0.95,,,14.03292,,1.32,,,Transit,2016
Kepler-1922 b,Kepler-1922,,,1,1344.29,292.33037,37.99707,,5931,0.863,0.953,,,13.2226,,2.291,,,Transit,2021
Kepler-1507 b,Kepler-1507,,,1,320.478,288.56163,46.53612,,5410,0.85,0.89,,,16.05062,,0.84,,,Transit,2016
Kepler-1508 b,Kepler-1508,,,1,1260.28,298.11888,40.37503,,6158,1.22,1.14,,,20.70565,,1.33,,,Transit,2016
Kepler-411 d,Kepler-411,,,2,153.676,287.6057,49.52339,K2 V,,0.82,0.87,,0.279,58.02035,0.128,3.319,15.2,410,Transit,2018
Kepler-1509 b,Kepler-1509,,,1,2002.96,283.79778,46.93101,,5780,0.99,1,,,25.43382,,1.85,,,Transit,2016
Kepler-1923 b,Kepler-1923,,,1,990.838,298.08345,40.34626,,5881,1.294,1.109,,,52.6097,,1.96,,,Transit,2021
Kepler-635 b,Kepler-635,,,1,1141.08,289.77326,40.8007,,6174,1.51,1.33,,,23.44971,,2.64,,,Transit,2016
Kepler-1924 b,Kepler-1924,,,1,1910.77,293.76739,42.82916,,5726,1.285,1.018,,,15.3317,,2.654,,,Transit,2021
Kepler-1510 b,Kepler-1510,,,1,1696.25,298.95914,48.25783,,6200,1.28,1.19,,,84.70392,,3.36,,,Transit,2016
Kepler-159 b,Kepler-159,,,1,373.744,297.0702,40.86873,,4625,0.663,,,0.082,10.13962,,2.38,,,Transit,2014
Kepler-1925 b,Kepler-1925,,,1,1771.31,289.82875,45.10269,,5856,1.092,1.057,,,46.7164,,3.002,,,Transit,2021
Kepler-1511 b,Kepler-1511,,,1,1475.6,288.42119,43.17977,,6064,1.29,1.17,,,23.23828,,1.68,,,Transit,2016
Kepler-1512 b,Kepler-1512,,,1,,289.2745,44.47041,,4372,0.67,0.73,,,20.35973,,1.18,,,Transit,2016
Kepler-953 c,Kepler-953,,,1,258.893,288.97163,44.62465,,5416,0.99,0.95,,,9.10967,,1.19,,,Transit,2016
Kepler-1927 b,Kepler-1927,,,1,1091,296.35461,41.33557,,6056,2.481,1.408,,,73.7504,,3.406,,,Transit,2021
KOI-3503 b,KOI-3503,,,1,887.064,293.15077,41.72915,,6001,1.255,0.858,,,21.185,,1.19,9.2,785,Transit,2021
Kepler-695 b,Kepler-695,,,1,842.947,299.31609,40.82238,,5181,0.8,0.84,,,3.04033,,9.21,,,Transit,2016
Kepler-320 c,Kepler-320,,,1,826.613,293.21352,46.17515,,6435,1.108,,,0.142,17.93494,,1.37,,,Transit,2014
Kepler-546 b,Kepler-546,,,1,1019.65,283.25757,40.99041,,5967,1.15,1.11,,,4.14702,,7,,,Transit,2016
Kepler-320 b,Kepler-320,,,1,826.613,293.21352,46.17515,,6435,1.108,,,0.085,8.37155,,1.14,,,Transit,2014
Kepler-19 b,Kepler-19,,,1,218.562,290.42097,37.85166,,5541,0.859,0.936,,0.0846,9.28699,0.41,2.209,6.1,851,Transit,2011
Kepler-622 b,Kepler-622,,,1,284.761,284.47845,40.93317,,4201,0.61,0.64,,,14.28227,,2.13,,,Transit,2016
Kepler-169 e,Kepler-169,,,1,406.529,285.99992,40.91938,,4997,0.763,,,0.105,13.7671,,2.2,,,Transit,2014
Kepler-967 c,Kepler-967,,,1,568.546,286.55801,38.40524,,5178,0.8,0.84,,,198.71125,,3.65,,,Transit,2016
Kepler-598 b,Kepler-598,,,1,681.086,293.12345,40.9348,,5307,0.86,0.87,,,3.70175,,1.5,,,Transit,2016
KOI-1833 d,Kepler-968,,,1,290.324,285.60259,50.11204,,4413,0.667,0.681,,,7.685,,2.58,11.02,613,Transit,2021
Kepler-968 c,Kepler-968,,,1,290.324,285.60259,50.11204,,4598,0.7,0.76,,,5.7094,,1.69,,,Transit,2016
Kepler-599 b,Kepler-599,,,1,558.517,285.9116,41.06951,,5127,0.79,0.83,,,15.65563,,2.84,,,Transit,2016
Kepler-969 c,Kepler-969,,,1,390.354,288.3725,47.93356,,5214,0.82,0.92,,,1.68293,,0.99,,,Transit,2016
Kepler-328 b,Kepler-328,,,1,2213.19,295.80928,40.00849,,,1.06,1.15,,,34.921,,2.3,28.5,,Transit,2013
Kepler-1665 b,Kepler-1665,,,1,335.515,290.39624,41.03992,,5050,0.778,0.842,-0.4505,,11.9548,,2.839,,,Transit,2020
Kepler-990 c,Kepler-990,,,1,802.163,297.93818,46.88132,,5948,1.08,1.05,,,0.53835,,1.53,,,Transit,2016
Kepler-151 b,Kepler-151,,,1,649.919,292.16279,41.02319,,5460,0.83,,,0.116,15.22896,,3.06,,,Transit,2014
Kepler-27 b,Kepler-27,,,1,1044.36,292.23676,41.08587,,5400,0.59,0.65,,0.118,15.3348,,4,2895.31,,Transit,2011
Kepler-332 c,Kepler-332,,,1,344.19,286.66278,47.41369,,4955,0.72,,,0.114,15.99562,,1.09,,,Transit,2014
Kepler-489 b,Kepler-489,,,1,369.645,290.83324,38.18419,,5014,0.76,0.82,,,17.2763,,7.72,,,Transit,2016
Kepler-241 b,Kepler-241,,,1,,292.91311,41.06098,,4699,0.668,,,0.094,12.71809,,2.33,,,Transit,2014
Kepler-143 b,Kepler-143,,,1,809.467,298.06765,49.41254,,5848,1.359,,,0.127,16.00758,,2.41,,,Transit,2014
Kepler-332 d,Kepler-332,,,1,344.19,286.66278,47.41369,,4955,0.72,,,0.189,34.21154,,1.18,,,Transit,2014
Kepler-335 c,Kepler-335,,,1,1278.97,296.06429,45.4286,,5877,1.854,,,0.356,67.84447,,3.07,,,Transit,2014
Kepler-636 b,Kepler-636,,,2,310.301,293.59206,41.09509,,5203,0.8,0.85,,,16.08066,,4.45,,,Transit,2016
Kepler-1016 c,Kepler-1016,,,1,1402.82,294.61369,45.98463,,5821,1,0.99,,,105.65514,,3.68,,,Transit,2016
Kepler-582 b,Kepler-582,,,1,613.179,297.50372,41.05703,,5564,0.91,0.93,,,18.49236,,3.68,,,Transit,2016
Kepler-340 b,Kepler-340,,,1,808.762,295.93347,40.30055,,6620,1.85,,,0.134,14.84439,,2.53,,,Transit,2014
PH2 b,PH2,,,1,343.863,289.76362,51.96268,,5734,0.949,0.966,-0.0585,0.833,282.52542,0.215,9.337,87.085,295,Transit,2013
Kepler-342 e,Kepler-342,,,1,781.611,292.67805,46.72668,,6366,1.34,1.26,,,1.64422,,0.88,,,Transit,2016
Kepler-696 b,Kepler-696,,,1,1416.44,293.49659,41.13756,,5903,1.08,1.06,,,4.19043,,6.14,,,Transit,2016
